AccX,speedX,SpeedX (KMh),t,AccY,SppedY,SppedY (KMh),Spped,AccZ,Class,Timestamp,,date,hour,minute,second,speed_kmh
1.1234715,3.830790755,13.7908,64,0.5328438,2.745306535,9.8831,17,-0.19660187,NORMAL,3581693,,11/02/1970 10:54,10,54,53,9.883103526
0.119714975,3.95050573,14.2218,65,0.83592296,3.581229495,12.8924,19,-0.52494335,NORMAL,3581694,,11/02/1970 10:54,10,54,54,12.89242618
0.05827284,3.95050573,14.2218,65,-0.3320887,3.581229495,12.8924,19,-0.4752264,NORMAL,3581694,,11/02/1970 10:54,10,54,54,12.89242618
0.6484823,4.59898803,16.5564,66,-0.11160147,3.469628025,12.4907,21,2.2954617,NORMAL,3581695,,11/02/1970 10:54,10,54,55,12.49066089
1.2564957,4.59898803,16.5564,66,0.51979375,3.469628025,12.4907,21,-0.19493008,NORMAL,3581695,,11/02/1970 10:54,10,54,55,12.49066089
0.88845897,5.487447,19.7548,67,0.16919601,3.638824035,13.0998,24,-1.8939242,NORMAL,3581696,,11/02/1970 10:54,10,54,56,13.09976653
0.2569821,5.7444291,20.6799,68,-0.1243099,3.514514135,12.6523,24,-0.49212742,NORMAL,3581697,,11/02/1970 10:54,10,54,57,12.65225089
-1.5508068,5.7444291,20.6799,68,-0.7700404,3.514514135,12.6523,24,0.22594357,NORMAL,3581697,,11/02/1970 10:54,10,54,57,12.65225089
0.53837967,6.28280877,22.6181,69,-0.070819944,3.443694191,12.3973,26,0.62034225,NORMAL,3581698,,11/02/1970 10:54,10,54,58,12.39729909
-2.2353997,6.28280877,22.6181,69,-2.6225307,3.443694191,12.3973,26,-1.3193178,NORMAL,3581698,,11/02/1970 10:54,10,54,58,12.39729909
0.34413934,6.62694811,23.8570,70,0.25052288,3.694217071,13.2992,27,1.1268444,NORMAL,3581699,,11/02/1970 10:54,10,54,59,13.29918146
0.6799526,6.62694811,23.8570,70,-1.0601444,3.694217071,13.2992,27,0.53286076,NORMAL,3581699,,11/02/1970 10:54,10,54,59,13.29918146
-0.49350238,6.13344573,22.0804,71,-0.11575872,3.578458351,12.8825,26,-0.28208447,NORMAL,3581700,,11/02/1970 10:55,10,55,0,12.88245006
0.18948174,6.13344573,22.0804,71,-0.31755272,3.578458351,12.8825,26,0.8786831,NORMAL,3581700,,11/02/1970 10:55,10,55,0,12.88245006
0.3959098,6.52935553,23.5057,72,0.10250321,3.680961561,13.2515,27,-0.1692133,NORMAL,3581701,,11/02/1970 10:55,10,55,1,13.25146162
-0.096042156,6.52935553,23.5057,72,0.48772928,3.680961561,13.2515,27,1.0719881,NORMAL,3581701,,11/02/1970 10:55,10,55,1,13.25146162
-2.1764052,4.35295033,15.6706,73,-1.2252504,2.455711161,8.8406,18,-1.2850323,NORMAL,3581702,,11/02/1970 10:55,10,55,2,8.840560179
-0.46546447,4.35295033,15.6706,73,0.22124556,2.455711161,8.8406,18,0.040905952,NORMAL,3581702,,11/02/1970 10:55,10,55,2,8.840560179
0.7124877,5.06543803,18.2356,74,0.16797096,2.623682121,9.4453,21,0.4198017,NORMAL,3581703,,11/02/1970 10:55,10,55,3,9.445255635
-0.32323945,4.74219858,17.0719,75,0.11686492,2.740547041,9.8660,20,0.6942129,NORMAL,3581704,,11/02/1970 10:55,10,55,4,9.865969347
-1.7656263,4.74219858,17.0719,75,-0.37063468,2.740547041,9.8660,20,-0.81250286,NORMAL,3581704,,11/02/1970 10:55,10,55,4,9.865969347
0.43888128,5.18107986,18.6519,76,0.1629256,2.903472641,10.4525,21,-0.43029308,NORMAL,3581705,,11/02/1970 10:55,10,55,5,10.45250151
0.6038188,5.18107986,18.6519,76,0.08533296,2.903472641,10.4525,21,-1.1062756,NORMAL,3581705,,11/02/1970 10:55,10,55,5,10.45250151
1.0584856,6.23956546,22.4624,77,0.6238576,3.527330241,12.6984,26,0.5060797,NORMAL,3581706,,11/02/1970 10:55,10,55,6,12.69838887
-2.5702531,6.23956546,22.4624,77,0.123048544,3.527330241,12.6984,26,-0.7402487,NORMAL,3581706,,11/02/1970 10:55,10,55,6,12.69838887
-0.5883533,5.65121216,20.3444,78,-0.9125505,2.614779741,9.4132,22,0.21210575,NORMAL,3581707,,11/02/1970 10:55,10,55,7,9.413207067
0.07427657,5.65121216,20.3444,78,-0.023941457,2.614779741,9.4132,22,-2.0929408,NORMAL,3581707,,11/02/1970 10:55,10,55,7,9.413207067
0.099351406,5.750563566,20.7020,79,-0.3889095,2.225870241,8.0131,22,-1.0395012,NORMAL,3581708,,11/02/1970 10:55,10,55,8,8.013132867
-0.99984616,5.750563566,20.7020,79,0.22399685,2.225870241,8.0131,22,0.6214533,NORMAL,3581708,,11/02/1970 10:55,10,55,8,8.013132867
-0.34422362,5.406339946,19.4628,80,-1.0760529,1.149817341,4.1393,20,-0.19764423,NORMAL,3581709,,11/02/1970 10:55,10,55,9,4.139342427
0.621945,5.406339946,19.4628,80,0.2177471,1.149817341,4.1393,20,-1.1412296,NORMAL,3581709,,11/02/1970 10:55,10,55,9,4.139342427
-0.15884256,5.247497386,18.8910,81,-0.1278511,1.021966241,3.6791,19,0.6959667,NORMAL,3581710,,11/02/1970 10:55,10,55,10,3.679078467
0.3085351,5.556032486,20.0017,82,0.6690208,1.690987041,6.0876,21,-0.93797684,NORMAL,3581711,,11/02/1970 10:55,10,55,11,6.087553347
0.13886309,5.556032486,20.0017,82,0.06452134,1.690987041,6.0876,21,-0.8004379,NORMAL,3581711,,11/02/1970 10:55,10,55,11,6.087553347
0.2125578,5.768590286,20.7669,83,0.6613016,2.352288641,8.4682,22,-0.030713081,NORMAL,3581712,,11/02/1970 10:55,10,55,12,8.468239107
-1.1739001,5.768590286,20.7669,83,0.18183313,2.352288641,8.4682,22,-0.30236626,NORMAL,3581712,,11/02/1970 10:55,10,55,12,8.468239107
0.16520143,5.933791716,21.3617,84,0.08641583,2.438704471,8.7793,23,-0.1563015,NORMAL,3581713,,11/02/1970 10:55,10,55,13,8.779336095
-0.74853444,5.933791716,21.3617,84,-0.57277286,2.438704471,8.7793,23,-0.30767536,NORMAL,3581713,,11/02/1970 10:55,10,55,13,8.779336095
-2.00992,3.923871716,14.1259,85,-0.19262809,2.246076381,8.0859,16,2.090355,NORMAL,3581714,,11/02/1970 10:55,10,55,14,8.085874971
-0.25980926,3.923871716,14.1259,85,0.021986157,2.246076381,8.0859,16,-0.6759405,NORMAL,3581714,,11/02/1970 10:55,10,55,14,8.085874971
-0.7795375,3.144334216,11.3196,86,-0.8605159,1.385560481,4.9880,12,0.26456738,NORMAL,3581715,,11/02/1970 10:55,10,55,15,4.988017731
0.072965264,3.144334216,11.3196,86,-0.3128336,1.385560481,4.9880,12,-0.99978065,NORMAL,3581715,,11/02/1970 10:55,10,55,15,4.988017731
-1.0269365,2.117397716,7.6226,87,-0.109438896,1.276121585,4.5940,9,0.23638153,NORMAL,3581716,,11/02/1970 10:55,10,55,16,4.594037706
-1.2551696,0.862228116,3.1040,88,-0.35059828,0.925523305,3.3319,5,-0.9256029,NORMAL,3581717,,11/02/1970 10:55,10,55,17,3.331883898
0.12499118,0.862228116,3.1040,88,0.4009652,0.925523305,3.3319,5,0.8791828,NORMAL,3581717,,11/02/1970 10:55,10,55,17,3.331883898
0.07858431,0.940812426,3.3869,89,0.1679191,1.093442405,3.9364,5,-0.37619972,NORMAL,3581718,,11/02/1970 10:55,10,55,18,3.936392658
-0.019195676,0.940812426,3.3869,89,0.9062663,1.093442405,3.9364,5,0.3053236,NORMAL,3581718,,11/02/1970 10:55,10,55,18,3.936392658
-0.954956,-0.014143574,-0.0509,90,0.87926555,1.972707955,7.1017,7,1.0859556,NORMAL,3581719,,11/02/1970 10:55,10,55,19,7.101748638
0.26113033,-0.014143574,-0.0509,90,0.4742611,1.972707955,7.1017,7,0.24414444,NORMAL,3581719,,11/02/1970 10:55,10,55,19,7.101748638
0.35154867,0.337405096,1.2147,91,-0.63921416,1.333493795,4.8006,5,1.028595,NORMAL,3581720,,11/02/1970 10:55,10,55,20,4.800577662
