-0.8580096,-3.50838038,-12.6302,12,0.3717894,2.746513283,9.8874,16,-0.9527216,AGGRESSIVE,3582378,,11/02/1970 11:06,11,6,18,1095.984209
-0.7279693,-4.23634968,-15.2509,13,-0.8975422,1.848971083,6.6563,17,0.44747257,AGGRESSIVE,3582379,,11/02/1970 11:06,11,6,19,1099.215361
-1.423011,-4.23634968,-15.2509,13,-1.219429,1.848971083,6.6563,17,-0.88558006,AGGRESSIVE,3582379,,11/02/1970 11:06,11,6,19,1099.215361
0.1896205,-4.04672918,-14.5682,14,0.11408794,1.963059023,7.0670,16,0.008388519,AGGRESSIVE,3582380,,11/02/1970 11:06,11,6,20,1098.804644
-0.2191664,-4.04672918,-14.5682,14,-1.4960496,1.963059023,7.0670,16,-0.5122204,AGGRESSIVE,3582380,,11/02/1970 11:06,11,6,20,1098.804644
0.74259686,-3.30413232,-11.8949,15,-1.0413811,0.921677923,3.3180,12,0.42638397,AGGRESSIVE,3582381,,11/02/1970 11:06,11,6,21,1102.553616
-0.002748489,-3.30413232,-11.8949,15,-0.7756457,0.921677923,3.3180,12,2.337782,AGGRESSIVE,3582381,,11/02/1970 11:06,11,6,21,1102.553616
0.485013,-2.81911932,-10.1488,16,0.7731531,1.694831023,6.1014,12,-1.0256262,AGGRESSIVE,3582382,,11/02/1970 11:06,11,6,22,1099.770265
-0.14556885,-2.81911932,-10.1488,16,-0.9049087,1.694831023,6.1014,12,-0.63170624,AGGRESSIVE,3582382,,11/02/1970 11:06,11,6,22,1099.770265
-0.05048275,-2.86960207,-10.3306,17,0.017096534,1.711927557,6.1629,12,-1.1174922,AGGRESSIVE,3582383,,11/02/1970 11:06,11,6,23,1099.708717
0.18528461,-2.68431746,-9.6635,18,-2.137889,-0.425961443,-1.5335,10,0.13710213,AGGRESSIVE,3582384,,11/02/1970 11:06,11,6,24,1107.405118
-1.5296624,-2.68431746,-9.6635,18,-1.1439502,-0.425961443,-1.5335,10,-0.19689465,AGGRESSIVE,3582384,,11/02/1970 11:06,11,6,24,1107.405118
-0.8928057,-3.57712316,-12.8776,19,0.37232095,-0.053640493,-0.1931,13,1.4253731,AGGRESSIVE,3582385,,11/02/1970 11:06,11,6,25,1106.064762
0.8456969,-3.57712316,-12.8776,19,-0.33443695,-0.053640493,-0.1931,13,0.595294,AGGRESSIVE,3582385,,11/02/1970 11:06,11,6,25,1106.064762
-0.9929393,-4.57006246,-16.4522,20,-0.43409896,-0.487739453,-1.7559,17,0.38933182,AGGRESSIVE,3582386,,11/02/1970 11:06,11,6,26,1107.627519
1.4454429,-4.57006246,-16.4522,20,0.08674666,-0.487739453,-1.7559,17,0.6754675,AGGRESSIVE,3582386,,11/02/1970 11:06,11,6,26,1107.627519
0.5455203,-4.02454216,-14.4884,21,0.19482458,-0.292914873,-1.0545,15,-0.65019226,AGGRESSIVE,3582387,,11/02/1970 11:06,11,6,27,1106.92615
0.006242156,-4.02454216,-14.4884,21,-1.743127,-0.292914873,-1.0545,15,0.08949566,AGGRESSIVE,3582387,,11/02/1970 11:06,11,6,27,1106.92615
-0.12760854,-4.1521507,-14.9477,22,-2.4735255,-2.766440373,-9.9592,18,0.7583132,AGGRESSIVE,3582388,,11/02/1970 11:06,11,6,28,1115.830842
0.44688582,-4.1521507,-14.9477,22,4.245151,-2.766440373,-9.9592,18,0.6169777,AGGRESSIVE,3582388,,11/02/1970 11:06,11,6,28,1115.830842
0.09298968,-4.05916102,-14.6130,23,0.54208815,-2.224352223,-8.0077,17,-0.7217827,AGGRESSIVE,3582389,,11/02/1970 11:06,11,6,29,1113.879325
0.04341948,-4.01574154,-14.4567,24,-0.025247455,-2.249599678,-8.0986,17,-0.5935974,AGGRESSIVE,3582390,,11/02/1970 11:06,11,6,30,1113.970216
1.0281973,-4.01574154,-14.4567,24,0.3825208,-2.249599678,-8.0986,17,1.8312244,AGGRESSIVE,3582390,,11/02/1970 11:06,11,6,30,1113.970216
0.21077204,-3.8049695,-13.6979,25,0.053487718,-2.19611196,-7.9060,16,-0.49776363,AGGRESSIVE,3582391,,11/02/1970 11:06,11,6,31,1113.77766
-1.2056757,-3.8049695,-13.6979,25,-1.0763421,-2.19611196,-7.9060,16,-1.3311529,AGGRESSIVE,3582391,,11/02/1970 11:06,11,6,31,1113.77766
-0.416489,-4.2214585,-15.1973,26,1.7567708,-0.43934116,-1.5816,15,0.5092516,AGGRESSIVE,3582392,,11/02/1970 11:06,11,6,32,1107.453285
-0.8908137,-4.2214585,-15.1973,26,-0.75663733,-0.43934116,-1.5816,15,0.75165176,AGGRESSIVE,3582392,,11/02/1970 11:06,11,6,32,1107.453285
-0.61343217,-4.83489067,-17.4056,27,-0.3204998,-0.75984096,-2.7354,18,1.08284,AGGRESSIVE,3582393,,11/02/1970 11:06,11,6,33,1108.607084
0.072360754,-4.83489067,-17.4056,27,-1.6373024,-0.75984096,-2.7354,18,-1.009944,AGGRESSIVE,3582393,,11/02/1970 11:06,11,6,33,1108.607084
0.30371165,-4.53117902,-16.3122,28,-1.9082879,-2.66812886,-9.6053,19,-0.13003063,AGGRESSIVE,3582394,,11/02/1970 11:06,11,6,34,1115.476921
-0.19964838,-4.53117902,-16.3122,28,-0.12601101,-2.66812886,-9.6053,19,0.43118954,AGGRESSIVE,3582394,,11/02/1970 11:06,11,6,34,1115.476921
-0.82311094,-5.35428996,-19.2754,29,1.4953158,-1.17281306,-4.2221,20,-0.7472677,AGGRESSIVE,3582395,,11/02/1970 11:06,11,6,35,1110.093784
-3.287811,-5.35428996,-19.2754,29,0.13583837,-1.17281306,-4.2221,20,-0.24777412,AGGRESSIVE,3582395,,11/02/1970 11:06,11,6,35,1110.093784
-0.5965755,-5.95086546,-21.4231,30,-0.25484246,-1.42765552,-5.1396,22,0.29622936,AGGRESSIVE,3582396,,11/02/1970 11:06,11,6,36,1111.011217
-3.0195973,-8.97046276,-32.2937,31,-0.98213637,-2.40979189,-8.6753,33,-0.4681778,AGGRESSIVE,3582397,,11/02/1970 11:06,11,6,37,1114.546907
-1.2231386,-8.97046276,-32.2937,31,0.13677186,-2.40979189,-8.6753,33,0.2957487,AGGRESSIVE,3582397,,11/02/1970 11:06,11,6,37,1114.546907
-0.3346062,-9.30506896,-33.4982,32,-0.58534986,-2.99514175,-10.7825,35,0.6531544,AGGRESSIVE,3582398,,11/02/1970 11:06,11,6,38,1116.654167
1.0341476,-9.30506896,-33.4982,32,1.1366434,-2.99514175,-10.7825,35,-0.25066566,AGGRESSIVE,3582398,,11/02/1970 11:06,11,6,38,1116.654167
1.4989209,-7.80614806,-28.1021,33,-2.1057892,-5.10093095,-18.3634,34,2.480894,AGGRESSIVE,3582399,,11/02/1970 11:06,11,6,39,1124.235008
1.7110636,-7.80614806,-28.1021,33,-3.1341352,-5.10093095,-18.3634,34,-1.1514759,AGGRESSIVE,3582399,,11/02/1970 11:06,11,6,39,1124.235008
1.1163368,-6.68981126,-24.0833,34,-3.3576486,-8.45857955,-30.4509,39,-2.7000518,AGGRESSIVE,3582400,,11/02/1970 11:06,11,6,40,1136.322543
2.129252,-6.68981126,-24.0833,34,-3.494373,-8.45857955,-30.4509,39,-0.13287163,AGGRESSIVE,3582400,,11/02/1970 11:06,11,6,40,1136.322543
2.3416462,-4.34816506,-15.6534,35,-2.9855623,-11.44414185,-41.1989,44,-0.7221508,AGGRESSIVE,3582401,,11/02/1970 11:06,11,6,41,1147.070567
2.0767155,-4.34816506,-15.6534,35,0.17628181,-11.44414185,-41.1989,44,-1.776144,AGGRESSIVE,3582401,,11/02/1970 11:06,11,6,41,1147.070567
0.06365883,-4.28450623,-15.4242,36,-1.3254306,-12.76957245,-45.9705,48,-0.5177145,AGGRESSIVE,3582402,,11/02/1970 11:06,11,6,42,1151.842117
-1.6395073,-4.28450623,-15.4242,36,0.22371605,-12.76957245,-45.9705,48,-3.9884973,AGGRESSIVE,3582402,,11/02/1970 11:06,11,6,42,1151.842117
1.535208,-2.74929823,-9.8975,37,4.058062,-8.71151045,-31.3614,33,-1.5934134,AGGRESSIVE,3582403,,11/02/1970 11:06,11,6,43,1137.233094
0.4467299,-2.30256833,-8.2892,38,-0.33523434,-9.04674479,-32.5683,34,0.5686674,AGGRESSIVE,3582404,,11/02/1970 11:06,11,6,44,1138.439938
0.22797513,-2.30256833,-8.2892,38,-0.39392185,-9.04674479,-32.5683,34,0.44565296,AGGRESSIVE,3582404,,11/02/1970 11:06,11,6,44,1138.439938
-0.049170017,-2.351738347,-8.4663,39,-0.5741543,-9.62089909,-34.6352,36,-1.5617304,AGGRESSIVE,3582405,,11/02/1970 11:06,11,6,45,1140.506893
0.35753214,-2.351738347,-8.4663,39,-2.124141,-9.62089909,-34.6352,36,0.48359776,AGGRESSIVE,3582405,,11/02/1970 11:06,11,6,45,1140.506893
0.68341494,-1.668323407,-6.0060,40,-1.6282524,-11.24915149,-40.4969,41,-0.64326,AGGRESSIVE,3582406,,11/02/1970 11:06,11,6,46,1146.368602
-0.7427925,-1.668323407,-6.0060,40,-0.11127058,-11.24915149,-40.4969,41,0.56572723,AGGRESSIVE,3582406,,11/02/1970 11:06,11,6,46,1146.368602
-1.5538123,-3.222135707,-11.5997,41,0.056998193,-11.1921533,-40.2918,42,0.30523968,AGGRESSIVE,3582407,,11/02/1970 11:06,11,6,47,1146.163409
-2.7992036,-3.222135707,-11.5997,41,-0.6846703,-11.1921533,-40.2918,42,-0.6576443,AGGRESSIVE,3582407,,11/02/1970 11:06,11,6,47,1146.163409
-3.168629,-6.390764707,-23.0068,42,-0.3113255,-11.5034788,-41.4125,47,0.8332386,AGGRESSIVE,3582408,,11/02/1970 11:06,11,6,48,1147.28418
-2.1692958,-6.390764707,-23.0068,42,-0.11663723,-11.5034788,-41.4125,47,-0.18076515,AGGRESSIVE,3582408,,11/02/1970 11:06,11,6,48,1147.28418
-2.1210093,-8.511774007,-30.6424,43,0.29532993,-11.20814887,-40.3493,51,0.032649994,AGGRESSIVE,3582409,,11/02/1970 11:06,11,6,49,1146.220993
0.14335412,-8.511774007,-30.6424,43,0.029583544,-11.20814887,-40.3493,51,-0.65414333,AGGRESSIVE,3582409,,11/02/1970 11:06,11,6,49,1146.220993
1.0625885,-7.449185507,-26.8171,44,-0.89369357,-12.10184244,-43.5666,51,0.7521429,AGGRESSIVE,3582410,,11/02/1970 11:06,11,6,50,1149.438289
2.3298612,-5.119324307,-18.4296,45,-0.3129476,-12.41479004,-44.6932,48,-1.8775849,AGGRESSIVE,3582411,,11/02/1970 11:06,11,6,51,1150.564901
3.7126846,-5.119324307,-18.4296,45,-0.52176225,-12.41479004,-44.6932,48,-0.28956985,AGGRESSIVE,3582411,,11/02/1970 11:06,11,6,51,1150.564901
3.1058762,-2.013448107,-7.2484,46,-0.028666437,-12.44345647,-44.7964,45,-1.1536245,AGGRESSIVE,3582412,,11/02/1970 11:06,11,6,52,1150.6681
1.9459128,-2.013448107,-7.2484,46,-0.6871075,-12.44345647,-44.7964,45,-1.5684175,AGGRESSIVE,3582412,,11/02/1970 11:06,11,6,52,1150.6681
1.8580182,-0.155429907,-0.5595,47,-0.51278764,-12.95624411,-46.6425,47,2.1120691,AGGRESSIVE,3582413,,11/02/1970 11:06,11,6,53,1152.514135
2.8162384,-0.155429907,-0.5595,47,0.242767,-12.95624411,-46.6425,47,-2.3285465,AGGRESSIVE,3582413,,11/02/1970 11:06,11,6,53,1152.514135
2.1700854,2.014655493,7.2528,48,1.0297749,-11.92646921,-42.9353,44,1.4741421,AGGRESSIVE,3582414,,11/02/1970 11:06,11,6,54,1148.806946
4.157132,2.014655493,7.2528,48,1.5080249,-11.92646921,-42.9353,44,-0.55947113,AGGRESSIVE,3582414,,11/02/1970 11:06,11,6,54,1148.806946
3.552785,5.567440493,20.0428,49,-0.82469946,-12.75116867,-45.9042,50,-0.8685589,AGGRESSIVE,3582415,,11/02/1970 11:06,11,6,55,1151.775864
1.897265,5.567440493,20.0428,49,1.0829179,-12.75116867,-45.9042,50,-0.46045208,AGGRESSIVE,3582415,,11/02/1970 11:06,11,6,55,1151.775864
-1.5290136,4.038426893,14.5383,50,1.0389088,-11.71225987,-42.1641,45,1.6061773,AGGRESSIVE,3582416,,11/02/1970 11:06,11,6,56,1148.035792
-0.37024605,3.668180843,13.2055,51,0.41366655,-11.29859332,-40.6749,43,0.19444656,AGGRESSIVE,3582417,,11/02/1970 11:06,11,6,57,1146.546593
-0.6937938,3.668180843,13.2055,51,-1.4096346,-11.29859332,-40.6749,43,-1.9698648,AGGRESSIVE,3582417,,11/02/1970 11:06,11,6,57,1146.546593
-0.51066995,3.157510893,11.3670,52,-0.85383266,-12.15242598,-43.7487,45,-1.2193108,AGGRESSIVE,3582418,,11/02/1970 11:06,11,6,58,1149.62039
0.29948235,3.157510893,11.3670,52,-0.84446543,-12.15242598,-43.7487,45,0.7209215,AGGRESSIVE,3582418,,11/02/1970 11:06,11,6,58,1149.62039
-2.8704789,0.287031993,1.0333,53,-0.55867314,-12.71109912,-45.7600,46,0.15956497,AGGRESSIVE,3582419,,11/02/1970 11:06,11,6,59,1151.631614
-0.37338135,0.287031993,1.0333,53,0.2580794,-12.71109912,-45.7600,46,-0.60418606,AGGRESSIVE,3582419,,11/02/1970 11:06,11,6,59,1151.631614
-1.0805393,-0.793507307,-2.8566,54,-0.65024686,-13.36134598,-48.1008,48,-1.6142826,AGGRESSIVE,3582420,,11/02/1970 11:07,11,7,0,1153.972502
-0.6778293,-0.793507307,-2.8566,54,-3.7300625,-13.36134598,-48.1008,48,-0.7117462,AGGRESSIVE,3582420,,11/02/1970 11:07,11,7,0,1153.972502
-0.25476688,-1.048274187,-3.7738,55,-1.8989587,-15.26030468,-54.9371,55,-0.10117149,AGGRESSIVE,3582421,,11/02/1970 11:07,11,7,1,1160.808754
-1.5332382,-1.048274187,-3.7738,55,-2.3707972,-15.26030468,-54.9371,55,0.6268177,AGGRESSIVE,3582421,,11/02/1970 11:07,11,7,1,1160.808754
0.14853239,-0.899741797,-3.2391,56,-1.2849126,-16.54521728,-59.5628,60,-1.8341627,AGGRESSIVE,3582422,,11/02/1970 11:07,11,7,2,1165.434439
0.8031792,-0.899741797,-3.2391,56,1.449213,-16.54521728,-59.5628,60,0.30187607,AGGRESSIVE,3582422,,11/02/1970 11:07,11,7,2,1165.434439
-0.40862173,-1.308363527,-4.7101,57,1.7014275,-14.84378978,-53.4376,54,1.0650682,AGGRESSIVE,3582423,,11/02/1970 11:07,11,7,3,1159.3093
-1.0405432,-2.348906727,-8.4561,58,0.3540479,-14.48974188,-52.1631,53,-0.4815321,AGGRESSIVE,3582424,,11/02/1970 11:07,11,7,4,1158.034727
0.8103225,-2.348906727,-8.4561,58,1.1014452,-14.48974188,-52.1631,53,-0.47763443,AGGRESSIVE,3582424,,11/02/1970 11:07,11,7,4,1158.034727
0.34126294,-2.007643787,-7.2275,59,0.05971235,-14.43002953,-51.9481,52,0.14809799,AGGRESSIVE,3582425,,11/02/1970 11:07,11,7,5,1157.819763
0.35698867,-2.007643787,-7.2275,59,-0.008573189,-14.43002953,-51.9481,52,0.43218517,AGGRESSIVE,3582425,,11/02/1970 11:07,11,7,5,1157.819763
-0.11699581,-2.124639597,-7.6487,60,-0.86732984,-15.29735937,-55.0705,56,-0.7883568,AGGRESSIVE,3582426,,11/02/1970 11:07,11,7,6,1160.94215
-0.93830514,-2.124639597,-7.6487,60,-1.1339355,-15.29735937,-55.0705,56,0.5764408,AGGRESSIVE,3582426,,11/02/1970 11:07,11,7,6,1160.94215
-0.13946629,-2.264105887,-8.1508,61,-0.17544878,-15.47280815,-55.7021,56,0.13732529,AGGRESSIVE,3582427,,11/02/1970 11:07,11,7,7,1161.573766
0.53304935,-2.264105887,-8.1508,61,-1.0302153,-15.47280815,-55.7021,56,-0.47817612,AGGRESSIVE,3582427,,11/02/1970 11:07,11,7,7,1161.573766
0.2713225,-1.992783387,-7.1740,62,-2.100177,-17.57298515,-63.2627,64,-7.143998,AGGRESSIVE,3582428,,11/02/1970 11:07,11,7,8,1169.134403
1.8799226,-1.992783387,-7.1740,62,-0.5767874,-17.57298515,-63.2627,64,-3.4677734,AGGRESSIVE,3582428,,11/02/1970 11:07,11,7,8,1169.134403
-1.5916799,-3.584463287,-12.9041,63,1.1016989,-16.47128625,-59.2966,61,-2.4697351,AGGRESSIVE,3582429,,11/02/1970 11:07,11,7,9,1165.168287
1.517488,-3.584463287,-12.9041,63,1.1316099,-16.47128625,-59.2966,61,1.4119263,AGGRESSIVE,3582429,,11/02/1970 11:07,11,7,9,1165.168287
-0.035986423,-3.62044971,-13.0336,64,0.5330645,-15.93822175,-57.3776,59,-1.499918,AGGRESSIVE,3582430,,11/02/1970 11:07,11,7,10,1163.249255
1.4412134,-2.17923631,-7.8453,65,0.37190998,-15.56631177,-56.0387,57,-1.3363314,AGGRESSIVE,3582431,,11/02/1970 11:07,11,7,11,1161.910379
2.3300555,-2.17923631,-7.8453,65,0.3434502,-15.56631177,-56.0387,57,-0.07564354,AGGRESSIVE,3582431,,11/02/1970 11:07,11,7,11,1161.910379
1.7155428,-0.46369351,-1.6693,66,0.55796635,-15.00834542,-54.0300,54,-0.6685381,AGGRESSIVE,3582432,,11/02/1970 11:07,11,7,12,1159.9017
-1.4935509,-0.46369351,-1.6693,66,-0.20946038,-15.00834542,-54.0300,54,-0.02102375,AGGRESSIVE,3582432,,11/02/1970 11:07,11,7,12,1159.9017
-0.071065664,-0.534759174,-1.9251,67,0.059405506,-14.94893992,-53.8162,54,-0.15721798,AGGRESSIVE,3582433,,11/02/1970 11:07,11,7,13,1159.68784
-0.7114564,-0.534759174,-1.9251,67,-1.5197556,-14.94893992,-53.8162,54,0.27161312,AGGRESSIVE,3582433,,11/02/1970 11:07,11,7,13,1159.68784
-0.04023862,-0.574997794,-2.0700,68,-0.8266994,-15.77563932,-56.7923,57,-0.16446114,AGGRESSIVE,3582434,,11/02/1970 11:07,11,7,14,1162.663958
-1.3797278,-0.574997794,-2.0700,68,-0.75483006,-15.77563932,-56.7923,57,-1.7930269,AGGRESSIVE,3582434,,11/02/1970 11:07,11,7,14,1162.663958
0.07877898,-0.496218814,-1.7864,69,-4.6997952,-20.47543452,-73.7116,74,-0.47758102,AGGRESSIVE,3582435,,11/02/1970 11:07,11,7,15,1179.583221
-1.182549,-0.496218814,-1.7864,69,-3.7053783,-20.47543452,-73.7116,74,-1.5712113,AGGRESSIVE,3582435,,11/02/1970 11:07,11,7,15,1179.583221
0.2084353,-0.287783514,-1.0360,70,-1.2599003,-21.73533482,-78.2472,78,1.6534023,AGGRESSIVE,3582436,,11/02/1970 11:07,11,7,16,1184.118862
-1.2637064,-0.287783514,-1.0360,70,-2.6159873,-21.73533482,-78.2472,78,-0.03010273,AGGRESSIVE,3582436,,11/02/1970 11:07,11,7,16,1184.118862
-0.0868597,-0.374643214,-1.3487,71,-0.021889508,-21.75722433,-78.3260,78,0.43135738,AGGRESSIVE,3582437,,11/02/1970 11:07,11,7,17,1184.197664
-0.9859482,-1.360591414,-4.8981,72,0.24473265,-21.51249168,-77.4450,78,-0.07324028,AGGRESSIVE,3582438,,11/02/1970 11:07,11,7,18,1183.316627
-1.1734124,-1.360591414,-4.8981,72,-0.772667,-21.51249168,-77.4450,78,-0.013132095,AGGRESSIVE,3582438,,11/02/1970 11:07,11,7,18,1183.316627
-1.3149033,-2.675494714,-9.6318,73,2.2784572,-19.23403448,-69.2425,70,0.46203423,AGGRESSIVE,3582439,,11/02/1970 11:07,11,7,19,1175.114181
-1.628464,-2.675494714,-9.6318,73,1.0364846,-19.23403448,-69.2425,70,0.6655693,AGGRESSIVE,3582439,,11/02/1970 11:07,11,7,19,1175.114181
-0.38850576,-3.064000474,-11.0304,74,-0.36773205,-19.60176653,-70.5664,71,-0.41858387,AGGRESSIVE,3582440,,11/02/1970 11:07,11,7,20,1176.438016
-0.89852214,-3.064000474,-11.0304,74,-0.98570687,-19.60176653,-70.5664,71,0.83369446,AGGRESSIVE,3582440,,11/02/1970 11:07,11,7,20,1176.438016
-0.59843284,-3.662433314,-13.1848,75,-0.28149295,-19.88325948,-71.5797,73,1.1005402,AGGRESSIVE,3582441,,11/02/1970 11:07,11,7,21,1177.451391
1.701804,-3.662433314,-13.1848,75,-0.9979348,-19.88325948,-71.5797,73,0.07488823,AGGRESSIVE,3582441,,11/02/1970 11:07,11,7,21,1177.451391
1.1648561,-2.497577214,-8.9913,76,-0.24575579,-20.12901527,-72.4645,73,-0.9376507,AGGRESSIVE,3582442,,11/02/1970 11:07,11,7,22,1178.336112
1.3077285,-2.497577214,-8.9913,76,-1.8989956,-20.12901527,-72.4645,73,1.4558315,AGGRESSIVE,3582442,,11/02/1970 11:07,11,7,22,1178.336112
0.86962986,-1.627947354,-5.8606,77,-0.41113913,-20.5401544,-73.9446,74,-0.7015228,AGGRESSIVE,3582443,,11/02/1970 11:07,11,7,23,1179.816213
-2.4770627,-4.105010054,-14.7780,78,-1.3533103,-21.8934647,-78.8165,80,-0.8213291,AGGRESSIVE,3582444,,11/02/1970 11:07,11,7,24,1184.68813
-0.7665665,-4.105010054,-14.7780,78,-2.372037,-21.8934647,-78.8165,80,-0.12138271,AGGRESSIVE,3582444,,11/02/1970 11:07,11,7,24,1184.68813
0.5450225,-3.559987554,-12.8160,79,-2.2015684,-24.0950331,-86.7421,88,-1.3223476,AGGRESSIVE,3582445,,11/02/1970 11:07,11,7,25,1192.613776
-0.22052419,-3.559987554,-12.8160,79,-0.2243824,-24.0950331,-86.7421,88,-1.9091268,AGGRESSIVE,3582445,,11/02/1970 11:07,11,7,25,1192.613776
0.28510702,-3.274880534,-11.7896,80,-0.032849908,-24.127883,-86.8604,88,-0.5149355,AGGRESSIVE,3582446,,11/02/1970 11:07,11,7,26,1192.732035
-0.36477995,-3.274880534,-11.7896,80,-0.75263965,-24.127883,-86.8604,88,-0.006586075,AGGRESSIVE,3582446,,11/02/1970 11:07,11,7,26,1192.732035
-0.26799905,-3.542879584,-12.7544,81,-0.71892405,-24.84680705,-89.4485,90,0.17182064,AGGRESSIVE,3582447,,11/02/1970 11:07,11,7,27,1195.320162
0.79800427,-3.542879584,-12.7544,81,-2.897769,-24.84680705,-89.4485,90,-0.5247669,AGGRESSIVE,3582447,,11/02/1970 11:07,11,7,27,1195.320162
0.76148415,-2.781395434,-10.0130,82,-3.2722623,-28.11906935,-101.2286,102,-0.054715157,AGGRESSIVE,3582448,,11/02/1970 11:07,11,7,28,1207.100306
0.7784623,-2.781395434,-10.0130,82,-1.9260757,-28.11906935,-101.2286,102,-0.72491837,AGGRESSIVE,3582448,,11/02/1970 11:07,11,7,28,1207.100306
-0.4103278,-3.191723234,-11.4902,83,-1.5791084,-29.69817775,-106.9134,108,-0.7977667,AGGRESSIVE,3582449,,11/02/1970 11:07,11,7,29,1212.785097
-2.2513096,-3.191723234,-11.4902,83,-0.78063375,-29.69817775,-106.9134,108,-0.59372616,AGGRESSIVE,3582449,,11/02/1970 11:07,11,7,29,1212.785097
0.14630604,-3.045417194,-10.9635,84,0.72609425,-28.9720835,-104.2995,105,0.5348921,AGGRESSIVE,3582450,,11/02/1970 11:07,11,7,30,1210.171157
-1.0709188,-4.116335994,-14.8188,85,-0.29719815,-29.26928165,-105.3694,106,0.18156242,AGGRESSIVE,3582451,,11/02/1970 11:07,11,7,31,1211.241071
0.20485091,-4.116335994,-14.8188,85,-1.1254336,-29.26928165,-105.3694,106,-0.083042145,AGGRESSIVE,3582451,,11/02/1970 11:07,11,7,31,1211.241071
-1.5810894,-5.697425394,-20.5107,86,-0.6375134,-29.90679505,-107.6645,110,0.77591896,AGGRESSIVE,3582452,,11/02/1970 11:07,11,7,32,1213.536119
