AccX,speedX,SpeedX (KMh),t,AccY,SppedY,SppedY (KMh),Spped,AccZ,Class,Timestamp,,date,hour,minute,second,speed_kmh
0.5420265,5.046077304,18.1659,64,-0.33432597,-44.52276789,-160.2820,161,-1.0449142,SLOW,3583108,,11/02/1970 11:18,11,18,28,1739.628755
0.73304987,5.779127174,20.8049,65,0.977846,-43.54492189,-156.7617,158,0.63739395,SLOW,3583109,,11/02/1970 11:18,11,18,29,1736.10851
1.633286,7.412413174,26.6847,66,0.9366057,-42.60831619,-153.3899,156,1.0435743,SLOW,3583110,,11/02/1970 11:18,11,18,30,1732.736729
1.7504318,7.412413174,26.6847,66,-0.24261814,-42.60831619,-153.3899,156,-0.049036026,SLOW,3583110,,11/02/1970 11:18,11,18,30,1732.736729
0.031262398,7.443675572,26.7972,67,0.2696604,-42.33865579,-152.4192,155,-0.15206337,SLOW,3583111,,11/02/1970 11:18,11,18,31,1731.765952
-0.87824535,7.443675572,26.7972,67,0.2371676,-42.33865579,-152.4192,155,0.5521097,SLOW,3583111,,11/02/1970 11:18,11,18,31,1731.765952
-0.7825916,6.661083972,23.9799,68,-0.11101964,-42.44967543,-152.8188,155,-0.043310165,SLOW,3583112,,11/02/1970 11:18,11,18,32,1732.165622
0.09025097,6.661083972,23.9799,68,0.23869923,-42.44967543,-152.8188,155,-1.5391932,SLOW,3583112,,11/02/1970 11:18,11,18,32,1732.165622
-0.06705165,6.594032322,23.7385,69,-1.1957276,-43.64540303,-157.1235,159,0.5401001,SLOW,3583113,,11/02/1970 11:18,11,18,33,1736.470242
0.10699499,6.594032322,23.7385,69,-1.3701775,-43.64540303,-157.1235,159,0.313859,SLOW,3583113,,11/02/1970 11:18,11,18,33,1736.470242
-0.050100207,6.543932115,23.5582,70,0.23073912,-43.41466391,-156.2928,158,1.2387562,SLOW,3583114,,11/02/1970 11:18,11,18,34,1735.639581
0.69162524,6.543932115,23.5582,70,0.000304341,-43.41466391,-156.2928,158,0.33856392,SLOW,3583114,,11/02/1970 11:18,11,18,34,1735.639581
-1.1850674,5.358864715,19.2919,71,-0.49542361,-43.91008752,-158.0763,159,-1.4989729,SLOW,3583115,,11/02/1970 11:18,11,18,35,1737.423106
-1.7941808,5.358864715,19.2919,71,0.35657814,-43.91008752,-158.0763,159,-1.4853106,SLOW,3583115,,11/02/1970 11:18,11,18,35,1737.423106
-0.30816346,5.050701255,18.1825,72,-0.81842583,-44.72851335,-161.0226,162,-0.18153095,SLOW,3583116,,11/02/1970 11:18,11,18,36,1740.369439
1.0097216,6.060422855,21.8175,73,-0.86522824,-45.59374159,-164.1375,166,-0.5827179,SLOW,3583117,,11/02/1970 11:18,11,18,37,1743.48426
-0.3617869,6.060422855,21.8175,73,-0.3670845,-45.59374159,-164.1375,166,0.6612091,SLOW,3583117,,11/02/1970 11:18,11,18,37,1743.48426
-0.14408432,5.916338535,21.2988,74,-0.08039987,-45.67414146,-164.4269,166,-0.9212465,SLOW,3583118,,11/02/1970 11:18,11,18,38,1743.7737
0.41968927,5.916338535,21.2988,74,0.06310314,-45.67414146,-164.4269,166,1.3457775,SLOW,3583118,,11/02/1970 11:18,11,18,38,1743.7737
0.10169977,6.018038305,21.6649,75,-0.37690288,-46.05104434,-165.7838,167,0.32783508,SLOW,3583119,,11/02/1970 11:18,11,18,39,1745.13055
-0.42045707,6.018038305,21.6649,75,-0.07880074,-46.05104434,-165.7838,167,-0.12791157,SLOW,3583119,,11/02/1970 11:18,11,18,39,1745.13055
0.23323494,6.251273245,22.5046,76,-0.7768992,-46.82794354,-168.5806,170,1.4339714,SLOW,3583120,,11/02/1970 11:18,11,18,40,1747.927388
0.34880102,6.251273245,22.5046,76,0.93770826,-46.82794354,-168.5806,170,0.063607216,SLOW,3583120,,11/02/1970 11:18,11,18,40,1747.927388
-0.7071021,5.544171145,19.9590,77,-0.7254167,-47.55336024,-171.1921,172,0.5718317,SLOW,3583121,,11/02/1970 11:18,11,18,41,1750.538888
0.21837962,5.544171145,19.9590,77,-0.16833115,-47.55336024,-171.1921,172,-0.19325733,SLOW,3583121,,11/02/1970 11:18,11,18,41,1750.538888
-0.26887715,5.275293995,18.9911,78,0.5293205,-47.02403974,-169.2865,170,-0.3654766,SLOW,3583122,,11/02/1970 11:18,11,18,42,1748.633334
0.93542886,5.275293995,18.9911,78,-0.6397667,-47.02403974,-169.2865,170,0.69941425,SLOW,3583122,,11/02/1970 11:18,11,18,42,1748.633334
0.43164825,5.706942245,20.5450,79,-1.3131849,-48.33722464,-174.0140,175,0.42152596,SLOW,3583123,,11/02/1970 11:18,11,18,43,1753.360799
-0.03476286,5.672179385,20.4198,80,0.043962777,-48.29326187,-173.8557,175,-1.7048554,SLOW,3583124,,11/02/1970 11:18,11,18,44,1753.202533
0.8114109,5.672179385,20.4198,80,0.22446519,-48.29326187,-173.8557,175,0.29572868,SLOW,3583124,,11/02/1970 11:18,11,18,44,1753.202533
1.5654013,7.237580685,26.0553,81,-0.6560854,-48.94934727,-176.2177,178,-0.3070774,SLOW,3583125,,11/02/1970 11:18,11,18,45,1755.564441
0.48964286,7.237580685,26.0553,81,0.34029108,-48.94934727,-176.2177,178,1.9145727,SLOW,3583125,,11/02/1970 11:18,11,18,45,1755.564441
-0.15950322,7.078077465,25.4811,82,0.4546013,-48.49474597,-174.5811,176,-0.27448082,SLOW,3583126,,11/02/1970 11:18,11,18,46,1753.927876
2.511154,7.078077465,25.4811,82,-0.29194605,-48.49474597,-174.5811,176,4.369581,SLOW,3583126,,11/02/1970 11:18,11,18,46,1753.927876
0.2280097,7.306087165,26.3019,83,-0.12890595,-48.62365192,-175.0451,177,-2.0877018,SLOW,3583127,,11/02/1970 11:18,11,18,47,1754.391938
0.5560188,7.306087165,26.3019,83,0.06345934,-48.62365192,-175.0451,177,-0.8335314,SLOW,3583127,,11/02/1970 11:18,11,18,47,1754.391938
-0.14445281,7.161634355,25.7819,84,0.033744156,-48.58990776,-174.9237,177,0.082408905,SLOW,3583128,,11/02/1970 11:18,11,18,48,1754.270459
1.958133,7.161634355,25.7819,84,0.4540987,-48.58990776,-174.9237,177,0.7373352,SLOW,3583128,,11/02/1970 11:18,11,18,48,1754.270459
0.24572563,7.407359985,26.6665,85,-0.6248729,-49.21478066,-177.1732,179,-0.54160595,SLOW,3583129,,11/02/1970 11:18,11,18,49,1756.520001
-0.26774716,7.407359985,26.6665,85,-0.59156716,-49.21478066,-177.1732,179,0.63525295,SLOW,3583129,,11/02/1970 11:18,11,18,49,1756.520001
-0.24742341,7.159936575,25.7758,86,-0.65614873,-49.87092939,-179.5353,181,-0.4970436,SLOW,3583130,,11/02/1970 11:18,11,18,50,1758.882137
-0.061902046,7.098034529,25.5529,87,-0.2153238,-50.08625319,-180.3105,182,0.7476711,SLOW,3583131,,11/02/1970 11:18,11,18,51,1759.657302
0.9887514,7.098034529,25.5529,87,0.7567726,-50.08625319,-180.3105,182,-0.81177235,SLOW,3583131,,11/02/1970 11:18,11,18,51,1759.657302
0.3442576,7.442292129,26.7923,88,-1.2636533,-51.34990649,-184.8597,187,-0.62236977,SLOW,3583132,,11/02/1970 11:18,11,18,52,1764.206454
-0.73482275,7.442292129,26.7923,88,-0.6511076,-51.34990649,-184.8597,187,-0.5313339,SLOW,3583132,,11/02/1970 11:18,11,18,52,1764.206454
0.44402528,7.886317409,28.3907,89,-1.1202362,-52.47014269,-188.8925,191,0.33286762,SLOW,3583133,,11/02/1970 11:18,11,18,53,1768.239304
1.2650019,7.886317409,28.3907,89,-0.97448015,-52.47014269,-188.8925,191,0.41671848,SLOW,3583133,,11/02/1970 11:18,11,18,53,1768.239304
0.61596763,8.502285039,30.6082,90,0.37182957,-52.09831312,-187.5539,190,1.28333,SLOW,3583134,,11/02/1970 11:18,11,18,54,1766.900718
-1.0568367,8.502285039,30.6082,90,-0.73987955,-52.09831312,-187.5539,190,-0.1470213,SLOW,3583134,,11/02/1970 11:18,11,18,54,1766.900718
